Equipment.Id,time_step,time_index,ref_date,health_score,failure_rate_score,zscore_risk_score,temperature_trend_score,voltage_instability_score,maintenance_overdue_score,cost_at_risk_score,quality_failure_score,spec_violation_score,failure_rate,z_composite_mean,temperature_slope,voltage_cv,maintenance_overdue_days
CNC_059,20,20,2025-05-18 04:48:00,52.0,33.3,62.9,0.0,36.3,100.0,72.9,100.0,100.0,0.6667,1.113,0.52664,0.09554,0
CNC_059,21,21,2025-05-18 05:02:00,53.3,31.8,57.7,32.1,22.0,100.0,72.9,100.0,100.0,0.6818,1.27,-0.33934,0.117,0
CNC_059,22,22,2025-05-18 05:16:00,43.7,30.4,43.8,0.0,10.1,100.0,72.9,100.0,100.0,0.6957,1.686,-1.2453,0.13485,0
CNC_059,23,23,2025-05-18 05:31:00,41.1,29.2,32.9,0.0,9.4,100.0,72.9,100.0,100.0,0.7083,2.013,-1.6955,0.13592,0
CNC_059,24,24,2025-05-18 05:45:00,39.3,28.0,24.6,0.0,10.0,100.0,72.9,100.0,100.0,0.72,2.263,-2.21292,0.13494,0
CNC_059,25,25,2025-05-18 06:00:00,38.0,26.9,15.5,0.0,15.1,100.0,72.9,100.0,100.0,0.7308,2.535,-2.35523,0.12728,0
CNC_059,26,26,2025-05-18 06:14:00,39.8,25.9,10.9,0.0,34.2,100.0,72.9,100.0,100.0,0.7407,2.675,-2.32311,0.09868,0
CNC_059,27,27,2025-05-18 06:28:00,42.6,28.6,11.5,0.0,48.6,100.0,72.9,100.0,100.0,0.7143,2.655,-3.0505,0.07703,0
CNC_059,28,28,2025-05-18 06:43:00,44.0,31.0,6.2,0.0,62.0,100.0,72.9,100.0,100.0,0.6897,2.815,-3.3042,0.05693,0
CNC_059,29,29,2025-05-18 06:57:00,44.7,30.0,4.7,0.0,69.8,100.0,72.9,100.0,100.0,0.7,2.859,-2.13994,0.04527,0
CNC_060,5,5,2025-05-18 01:12:00,60.1,33.3,72.8,0.0,73.2,100.0,78.7,100.0,100.0,0.6667,0.816,-0.83029,0.04013,0
CNC_060,6,6,2025-05-18 01:26:00,58.8,28.6,72.0,0.0,72.3,100.0,78.7,100.0,100.0,0.7143,0.841,-0.80653,0.04151,0
CNC_060,7,7,2025-05-18 01:40:00,58.9,37.5,68.1,0.0,66.0,100.0,78.7,100.0,100.0,0.625,0.956,-0.54036,0.05105,0
CNC_060,8,8,2025-05-18 01:55:00,65.6,33.3,62.0,56.3,68.1,100.0,78.7,100.0,100.0,0.6667,1.141,-0.21829,0.04779,0
CNC_060,9,9,2025-05-18 02:09:00,60.2,30.0,51.2,40.6,66.9,100.0,78.7,100.0,100.0,0.7,1.464,0.29696,0.04959,0
CNC_060,10,10,2025-05-18 02:24:00,49.9,27.3,38.9,0.0,58.9,100.0,78.7,100.0,100.0,0.7273,1.832,1.13238,0.06169,0
CNC_060,11,11,2025-05-18 02:38:00,43.9,25.0,25.9,0.0,39.3,100.0,78.7,100.0,100.0,0.75,2.223,2.04511,0.09099,0
CNC_060,12,12,2025-05-18 02:52:00,41.0,23.1,15.5,0.0,36.0,100.0,78.7,100.0,100.0,0.7692,2.536,3.08419,0.09606,0
CNC_060,13,13,2025-05-18 03:07:00,40.3,21.4,10.6,0.0,40.0,100.0,78.7,100.0,100.0,0.7857,2.683,3.64633,0.08996,0
CNC_060,14,14,2025-05-18 03:21:00,40.8,20.0,7.6,0.0,49.4,100.0,78.7,100.0,100.0,0.8,2.772,3.47884,0.07589,0
CNC_060,15,15,2025-05-18 03:36:00,42.7,25.0,8.1,0.0,54.9,100.0,78.7,100.0,100.0,0.75,2.756,3.56123,0.06765,0
CNC_060,16,16,2025-05-18 03:50:00,45.5,29.4,18.2,0.0,53.9,100.0,78.7,100.0,100.0,0.7059,2.455,2.69625,0.06915,0
CNC_060,17,17,2025-05-18 04:04:00,46.5,27.8,30.8,0.0,46.3,100.0,78.7,100.0,100.0,0.7222,2.075,1.50538,0.08057,0
CNC_060,18,18,2025-05-18 04:19:00,62.8,31.6,41.4,99.3,36.6,100.0,78.7,100.0,100.0,0.6842,1.758,0.00367,0.09505,0
CNC_060,19,19,2025-05-18 04:33:00,49.5,30.0,55.6,0.0,30.3,100.0,78.7,100.0,100.0,0.7,1.333,-1.25682,0.10456,0
CNC_060,20,20,2025-05-18 04:48:00,50.4,28.6,69.0,0.0,20.1,100.0,78.7,100.0,100.0,0.7143,0.929,-2.26902,0.11991,0
CNC_060,21,21,2025-05-18 05:02:00,51.5,27.3,75.0,0.0,21.1,100.0,78.7,100.0,100.0,0.7273,0.751,-2.89781,0.11835,0
CNC_060,22,22,2025-05-18 05:16:00,51.1,26.1,74.8,0.0,20.1,100.0,78.7,100.0,100.0,0.7391,0.757,-2.64114,0.1199,0
CNC_060,23,23,2025-05-18 05:31:00,47.7,25.0,66.6,0.0,10.1,100.0,78.7,100.0,100.0,0.75,1.001,-3.52015,0.13484,0
CNC_060,24,24,2025-05-18 05:45:00,45.5,28.0,57.2,0.0,3.9,100.0,78.7,100.0,100.0,0.72,1.284,-3.24723,0.14415,0
CNC_060,25,25,2025-05-18 06:00:00,45.6,26.9,48.4,0.0,17.6,100.0,78.7,100.0,100.0,0.7308,1.547,-2.62693,0.12359,0
CNC_060,26,26,2025-05-18 06:14:00,46.2,29.6,39.8,0.0,29.6,100.0,78.7,100.0,100.0,0.7037,1.806,-2.49852,0.10557,0
CNC_060,27,27,2025-05-18 06:28:00,47.3,32.1,35.2,0.0,40.0,100.0,78.7,100.0,100.0,0.6786,1.944,-2.37532,0.09002,0
CNC_060,28,28,2025-05-18 06:43:00,48.5,31.0,38.1,0.0,45.6,100.0,78.7,100.0,100.0,0.6897,1.857,-2.60761,0.08158,0
CNC_060,29,29,2025-05-18 06:57:00,52.4,33.3,43.0,0.0,61.9,100.0,78.7,100.0,100.0,0.6667,1.711,-2.19169,0.05714,0
CNC_061,5,5,2025-05-18 01:12:00,61.9,50.0,60.4,0.0,73.2,100.0,87.9,100.0,100.0,0.5,1.188,-3.26957,0.04017,0
CNC_061,6,6,2025-05-18 01:26:00,61.8,42.9,66.2,0.0,74.8,100.0,87.9,100.0,100.0,0.5714,1.013,-2.91958,0.03776,0
CNC_061,7,7,2025-05-18 01:40:00,62.4,37.5,73.6,0.0,75.8,100.0,87.9,100.0,100.0,0.625,0.792,-2.52218,0.03637,0
CNC_061,8,8,2025-05-18 01:55:00,61.5,44.4,69.6,0.0,65.7,100.0,87.9,100.0,100.0,0.5556,0.911,-2.20712,0.05138,0
CNC_061,9,9,2025-05-18 02:09:00,60.0,40.0,65.1,0.0,67.7,100.0,87.9,100.0,100.0,0.6,1.047,-2.1566,0.04844,0
CNC_061,10,10,2025-05-18 02:24:00,58.2,36.4,60.2,0.0,67.4,100.0,87.9,100.0,100.0,0.6364,1.193,-1.77883,0.04892,0
CNC_061,11,11,2025-05-18 02:38:00,57.9,41.7,55.8,0.0,64.1,100.0,87.9,100.0,100.0,0.5833,1.325,-1.80821,0.05381,0
CNC_061,12,12,2025-05-18 02:52:00,56.7,46.2,46.7,0.0,62.5,100.0,87.9,100.0,100.0,0.5385,1.599,-1.41344,0.05627,0
CNC_061,13,13,2025-05-18 03:07:00,55.5,42.9,42.1,0.0,65.0,100.0,87.9,100.0,100.0,0.5714,1.737,-1.5506,0.05256,0
CNC_061,14,14,2025-05-18 03:21:00,54.9,40.0,43.0,0.0,63.6,100.0,87.9,100.0,100.0,0.6,1.711,-1.73862,0.05457,0
CNC_061,15,15,2025-05-18 03:36:00,56.0,43.8,42.4,0.0,66.4,100.0,87.9,100.0,100.0,0.5625,1.727,-2.09805,0.0504,0
CNC_061,16,16,2025-05-18 03:50:00,54.6,41.2,37.8,0.0,66.6,100.0,87.9,100.0,100.0,0.5882,1.865,-1.43625,0.05003,0
CNC_061,17,17,2025-05-18 04:04:00,53.9,38.9,39.4,0.0,62.7,100.0,87.9,100.0,100.0,0.6111,1.818,-0.7699,0.05591,0
CNC_061,18,18,2025-05-18 04:19:00,65.9,36.8,43.5,76.1,64.2,100.0,87.9,100.0,100.0,0.6316,1.696,-0.11938,0.05364,0
CNC_061,19,19,2025-05-18 04:33:00,64.5,35.0,49.4,65.6,59.8,100.0,87.9,100.0,100.0,0.65,1.517,0.17193,0.06025,0
CNC_061,20,20,2025-05-18 04:48:00,55.1,33.3,52.9,0.0,60.1,100.0,87.9,100.0,100.0,0.6667,1.413,0.76469,0.05985,0
CNC_061,21,21,2025-05-18 05:02:00,56.8,31.8,59.2,0.0,65.4,100.0,87.9,100.0,100.0,0.6818,1.225,1.56069,0.05183,0
CNC_061,22,22,2025-05-18 05:16:00,58.0,34.8,63.1,0.0,64.1,100.0,87.9,100.0,100.0,0.6522,1.106,1.6647,0.05383,0
CNC_061,23,23,2025-05-18 05:31:00,57.6,37.5,63.1,0.0,58.1,100.0,87.9,100.0,100.0,0.625,1.107,1.31246,0.06291,0
CNC_061,24,24,2025-05-18 05:45:00,53.5,36.0,54.3,0.0,44.6,100.0,87.9,100.0,100.0,0.64,1.372,1.01444,0.08314,0
CNC_061,25,25,2025-05-18 06:00:00,52.3,38.5,48.5,0.0,40.5,100.0,87.9,100.0,100.0,0.6154,1.545,0.52992,0.08929,0
CNC_061,26,26,2025-05-18 06:14:00,52.5,37.0,38.8,18.2,39.0,100.0,87.9,100.0,100.0,0.6296,1.835,0.40893,0.09153,0
CNC_061,27,27,2025-05-18 06:28:00,48.5,35.7,33.7,0.0,38.8,100.0,87.9,100.0,100.0,0.6429,1.988,-0.50877,0.09182,0
CNC_061,28,28,2025-05-18 06:43:00,48.3,34.5,32.5,0.0,40.9,100.0,87.9,100.0,100.0,0.6552,2.026,-1.27484,0.0887,0
CNC_061,29,29,2025-05-18 06:57:00,47.5,33.3,32.1,0.0,37.3,100.0,87.9,100.0,100.0,0.6667,2.036,-1.54925,0.09398,0
CNC_062,5,5,2025-05-18 01:12:00,59.7,50.0,39.9,53.7,57.7,100.0,50.5,100.0,100.0,0.5,1.802,-0.2314,0.06341,0
CNC_062,6,6,2025-05-18 01:26:00,61.3,42.9,39.8,70.1,61.2,100.0,50.5,100.0,100.0,0.5714,1.805,0.14958,0.05814,0
CNC_062,7,7,2025-05-18 01:40:00,59.2,37.5,40.0,66.5,58.0,100.0,50.5,100.0,100.0,0.625,1.8,0.16769,0.06307,0
CNC_062,8,8,2025-05-18 01:55:00,64.1,44.4,41.7,87.5,58.2,100.0,50.5,100.0,100.0,0.5556,1.748,0.06242,0.06275,0
CNC_062,9,9,2025-05-18 02:09:00,64.7,50.0,48.9,83.6,48.9,100.0,50.5,100.0,100.0,0.5,1.534,-0.08183,0.0767,0
CNC_062,10,10,2025-05-18 02:24:00,66.8,45.5,56.4,96.2,46.1,100.0,50.5,100.0,100.0,0.5455,1.308,-0.01918,0.08091,0
CNC_062,11,11,2025-05-18 02:38:00,56.6,41.7,60.5,34.9,39.3,100.0,50.5,100.0,100.0,0.5833,1.184,0.32557,0.09102,0
CNC_062,12,12,2025-05-18 02:52:00,52.6,38.5,63.3,22.9,25.4,100.0,50.5,100.0,100.0,0.6154,1.1,0.38567,0.11188,0
CNC_062,13,13,2025-05-18 03:07:00,48.3,42.9,64.9,4.7,6.3,100.0,50.5,100.0,100.0,0.5714,1.052,0.47644,0.14048,0
CNC_062,14,14,2025-05-18 03:21:00,44.6,40.0,57.8,0.0,0.0,100.0,50.5,100.0,100.0,0.6,1.265,0.95153,0.15004,0
CNC_062,15,15,2025-05-18 03:36:00,44.6,43.8,47.9,0.0,7.9,100.0,50.5,100.0,100.0,0.5625,1.562,1.44162,0.13813,0
CNC_062,16,16,2025-05-18 03:50:00,44.4,41.2,43.3,0.0,16.0,100.0,50.5,100.0,100.0,0.5882,1.701,2.40335,0.12593,0
CNC_062,17,17,2025-05-18 04:04:00,43.6,38.9,38.9,0.0,19.8,100.0,50.5,100.0,100.0,0.6111,1.833,2.52161,0.12023,0
CNC_062,18,18,2025-05-18 04:19:00,44.9,36.8,41.6,0.0,28.1,100.0,50.5,100.0,100.0,0.6316,1.753,2.12185,0.10792,0
CNC_062,19,19,2025-05-18 04:33:00,45.9,35.0,46.1,0.0,31.0,100.0,50.5,100.0,100.0,0.65,1.618,1.84733,0.10351,0
CNC_062,20,20,2025-05-18 04:48:00,51.3,38.1,54.8,0.0,51.0,100.0,50.5,100.0,100.0,0.619,1.357,1.44411,0.0735,0
CNC_062,21,21,2025-05-18 05:02:00,54.3,36.4,58.4,0.0,68.5,100.0,50.5,100.0,100.0,0.6364,1.247,1.07272,0.04719,0
CNC_062,22,22,2025-05-18 05:16:00,56.6,34.8,61.9,17.0,64.4,100.0,50.5,100.0,100.0,0.6522,1.142,0.4148,0.05333,0
CNC_062,23,23,2025-05-18 05:31:00,66.9,37.5,56.5,92.8,61.1,100.0,50.5,100.0,100.0,0.625,1.306,-0.03617,0.05836,0
CNC_062,24,24,2025-05-18 05:45:00,64.9,36.0,58.1,81.1,59.1,100.0,50.5,100.0,100.0,0.64,1.258,-0.09456,0.0613,0
CNC_062,25,25,2025-05-18 06:00:00,64.1,34.6,58.9,76.2,59.5,100.0,50.5,100.0,100.0,0.6538,1.234,0.11907,0.06076,0
CNC_062,26,26,2025-05-18 06:14:00,52.2,37.0,55.2,0.0,57.9,100.0,50.5,100.0,100.0,0.6296,1.345,-0.73339,0.0631,0
CNC_062,27,27,2025-05-18 06:28:00,57.9,35.7,48.9,54.3,52.0,100.0,50.5,100.0,100.0,0.6429,1.532,-0.22862,0.07197,0
CNC_062,28,28,2025-05-18 06:43:00,48.3,34.5,46.8,0.0,46.7,100.0,50.5,100.0,100.0,0.6552,1.595,-0.96844,0.07994,0
CNC_062,29,29,2025-05-18 06:57:00,48.0,36.7,42.2,0.0,47.6,100.0,50.5,100.0,100.0,0.6333,1.734,-0.68849,0.07862,0
CNC_063,5,5,2025-05-18 01:12:00,60.4,50.0,36.9,66.7,60.6,100.0,39.1,100.0,100.0,0.5,1.893,0.16647,0.05914,0
CNC_063,6,6,2025-05-18 01:26:00,45.7,42.9,21.1,0.0,59.9,100.0,39.1,100.0,100.0,0.5714,2.367,0.66448,0.06019,0
CNC_063,7,7,2025-05-18 01:40:00,40.0,37.5,0.0,0.0,57.2,100.0,39.1,100.0,100.0,0.625,3.512,1.15804,0.06426,0
CNC_063,8,8,2025-05-18 01:55:00,39.3,33.3,0.0,0.0,58.0,100.0,39.1,100.0,100.0,0.6667,4.453,1.45377,0.06295,0
CNC_063,9,9,2025-05-18 02:09:00,37.5,30.0,0.0,0.0,50.3,100.0,39.1,100.0,100.0,0.7,5.084,1.42764,0.07449,0
CNC_063,10,10,2025-05-18 02:24:00,38.9,36.4,0.0,0.0,51.4,100.0,39.1,100.0,100.0,0.6364,4.992,1.60619,0.07295,0
CNC_063,11,11,2025-05-18 02:38:00,39.7,33.3,0.0,0.0,60.6,100.0,39.1,100.0,100.0,0.6667,4.166,0.71123,0.05906,0
CNC_063,12,12,2025-05-18 02:52:00,44.7,38.5,0.0,21.0,66.4,100.0,39.1,100.0,100.0,0.6154,3.105,0.39498,0.05045,0
CNC_063,13,13,2025-05-18 03:07:00,52.8,35.7,28.5,39.5,67.3,100.0,39.1,100.0,100.0,0.6429,2.145,-0.30273,0.04911,0
CNC_063,14,14,2025-05-18 03:21:00,51.5,40.0,44.3,0.0,71.3,100.0,39.1,100.0,100.0,0.6,1.672,-1.02534,0.04309,0
CNC_063,15,15,2025-05-18 03:36:00,49.8,37.5,40.5,0.0,68.4,100.0,39.1,100.0,100.0,0.625,1.785,-1.63791,0.04733,0
CNC_063,16,16,2025-05-18 03:50:00,48.0,35.3,31.7,0.0,71.4,100.0,39.1,100.0,100.0,0.6471,2.049,-1.42452,0.04283,0
CNC_063,17,17,2025-05-18 04:04:00,47.5,33.3,30.7,0.0,71.6,100.0,39.1,100.0,100.0,0.6667,2.08,-0.87351,0.04256,0
CNC_063,18,18,2025-05-18 04:19:00,47.0,31.6,10.6,24.0,73.7,100.0,39.1,100.0,100.0,0.6842,2.681,-0.38007,0.03952,0
CNC_063,19,19,2025-05-18 04:33:00,46.1,30.0,0.0,48.0,59.8,100.0,39.1,100.0,100.0,0.7,3.614,-0.26011,0.06032,0
CNC_063,20,20,2025-05-18 04:48:00,36.6,28.6,0.0,0.0,46.7,100.0,39.1,100.0,100.0,0.7143,4.461,-0.59726,0.0799,0
CNC_063,21,21,2025-05-18 05:02:00,36.3,27.3,0.0,0.0,46.4,100.0,39.1,100.0,100.0,0.7273,4.36,-0.58753,0.08047,0
CNC_063,22,22,2025-05-18 05:16:00,36.6,26.1,0.0,0.0,49.8,100.0,39.1,100.0,100.0,0.7391,4.771,-0.90936,0.07528,0
CNC_063,23,23,2025-05-18 05:31:00,36.8,25.0,0.0,0.0,52.6,100.0,39.1,100.0,100.0,0.75,4.684,-0.86839,0.07113,0
CNC_063,24,24,2025-05-18 05:45:00,37.2,24.0,0.0,0.0,56.8,100.0,39.1,100.0,100.0,0.76,4.131,-0.59687,0.06485,0
CNC_063,25,25,2025-05-18 06:00:00,40.7,23.1,0.0,27.8,53.2,100.0,39.1,100.0,100.0,0.7692,3.716,-0.36079,0.0702,0
CNC_063,26,26,2025-05-18 06:14:00,35.7,22.2,0.0,0.0,48.7,100.0,39.1,100.0,100.0,0.7778,4.237,0.61216,0.07692,0
CNC_063,27,27,2025-05-18 06:28:00,33.4,21.4,0.0,0.0,34.4,100.0,39.1,100.0,100.0,0.7857,4.952,0.81493,0.09842,0
CNC_063,28,28,2025-05-18 06:43:00,33.6,20.7,0.0,0.0,37.2,100.0,39.1,100.0,100.0,0.7931,5.543,0.74389,0.09419,0
CNC_063,29,29,2025-05-18 06:57:00,39.8,20.0,0.0,44.6,34.7,100.0,39.1,100.0,100.0,0.8,6.587,0.27695,0.09797,0
CNC_064,5,5,2025-05-18 01:12:00,44.5,16.7,44.1,18.6,63.6,100.0,0.0,100.0,100.0,0.8333,1.676,0.40706,0.0546,0
CNC_064,6,6,2025-05-18 01:26:00,48.4,28.6,44.7,25.5,66.4,100.0,0.0,100.0,100.0,0.7143,1.66,0.37228,0.05036,0
CNC_064,7,7,2025-05-18 01:40:00,46.5,25.0,45.5,17.6,65.2,100.0,0.0,100.0,100.0,0.75,1.636,0.41191,0.05216,0
CNC_064,8,8,2025-05-18 01:55:00,43.2,22.2,45.6,0.0,64.1,100.0,0.0,100.0,100.0,0.7778,1.633,0.65037,0.05384,0
CNC_064,9,9,2025-05-18 02:09:00,44.1,20.0,50.6,0.0,66.1,100.0,0.0,100.0,100.0,0.8,1.481,0.84528,0.05078,0
CNC_064,10,10,2025-05-18 02:24:00,43.5,18.2,50.2,0.0,65.8,100.0,0.0,100.0,100.0,0.8182,1.495,1.10079,0.05129,0
CNC_064,11,11,2025-05-18 02:38:00,41.9,16.7,43.7,0.0,65.5,100.0,0.0,100.0,100.0,0.8333,1.689,0.75051,0.05176,0
CNC_064,12,12,2025-05-18 02:52:00,39.2,15.4,36.8,0.0,58.5,100.0,0.0,100.0,100.0,0.8462,1.896,0.65654,0.0623,0
CNC_064,13,13,2025-05-18 03:07:00,51.7,21.4,34.9,87.5,49.0,100.0,0.0,100.0,100.0,0.7857,1.953,0.06262,0.07657,0
CNC_064,14,14,2025-05-18 03:21:00,45.8,20.0,23.7,58.1,56.0,100.0,0.0,100.0,100.0,0.8,2.289,0.20961,0.06605,0
CNC_064,15,15,2025-05-18 03:36:00,39.9,18.8,13.7,39.6,49.7,100.0,0.0,100.0,100.0,0.8125,2.588,0.30214,0.07551,0
CNC_064,16,16,2025-05-18 03:50:00,46.6,17.6,7.4,94.2,49.8,100.0,0.0,100.0,100.0,0.8235,2.779,0.02878,0.07533,0
CNC_064,17,17,2025-05-18 04:04:00,33.1,16.7,1.3,21.5,41.6,100.0,0.0,100.0,100.0,0.8333,2.961,0.39243,0.08758,0
CNC_064,18,18,2025-05-18 04:19:00,28.9,15.8,0.0,0.0,38.5,100.0,0.0,100.0,100.0,0.8421,3.012,1.41125,0.09222,0
CNC_064,19,19,2025-05-18 04:33:00,31.0,15.0,9.7,0.0,40.5,100.0,0.0,100.0,100.0,0.85,2.708,1.33127,0.08932,0
CNC_064,20,20,2025-05-18 04:48:00,35.0,14.3,24.7,0.0,47.6,100.0,0.0,100.0,100.0,0.8571,2.258,1.54028,0.07854,0
CNC_064,21,21,2025-05-18 05:02:00,39.4,18.2,35.5,0.0,57.7,100.0,0.0,100.0,100.0,0.8182,1.935,0.94068,0.0635,0
CNC_064,22,22,2025-05-18 05:16:00,41.3,17.4,46.3,0.0,57.2,100.0,0.0,100.0,100.0,0.8261,1.61,0.51119,0.06423,0
CNC_064,23,23,2025-05-18 05:31:00,52.6,20.8,50.5,70.9,51.0,100.0,0.0,100.0,100.0,0.7917,1.485,-0.14529,0.07356,0
CNC_064,24,24,2025-05-18 05:45:00,44.1,20.0,55.5,0.0,60.2,100.0,0.0,100.0,100.0,0.8,1.335,-0.76499,0.05965,0
CNC_064,25,25,2025-05-18 06:00:00,45.1,23.1,56.5,0.0,61.3,100.0,0.0,100.0,100.0,0.7692,1.305,-1.7234,0.05805,0
CNC_064,26,26,2025-05-18 06:14:00,46.8,22.2,58.8,0.0,70.7,100.0,0.0,100.0,100.0,0.7778,1.235,-1.84159,0.04392,0
CNC_064,27,27,2025-05-18 06:28:00,46.3,21.4,59.4,0.0,67.8,100.0,0.0,100.0,100.0,0.7857,1.217,-1.97593,0.04827,0
CNC_064,28,28,2025-05-18 06:43:00,46.9,24.1,57.4,0.0,70.4,100.0,0.0,100.0,100.0,0.7586,1.277,-2.50522,0.04445,0
CNC_064,29,29,2025-05-18 06:57:00,45.0,23.3,51.3,0.0,67.3,100.0,0.0,100.0,100.0,0.7667,1.461,-3.39086,0.04905,0
CNC_065,5,5,2025-05-18 01:12:00,47.9,33.3,45.8,0.0,70.3,100.0,14.9,100.0,100.0,0.6667,1.626,0.57533,0.04457,0
CNC_065,6,6,2025-05-18 01:26:00,47.7,28.6,51.2,0.0,68.4,100.0,14.9,100.0,100.0,0.7143,1.464,1.12502,0.04746,0
CNC_065,7,7,2025-05-18 01:40:00,46.6,25.0,51.2,0.0,65.8,100.0,14.9,100.0,100.0,0.75,1.464,1.5675,0.05137,0
CNC_065,8,8,2025-05-18 01:55:00,46.0,22.2,51.0,0.0,65.8,100.0,14.9,100.0,100.0,0.7778,1.471,1.9349,0.05134,0
CNC_065,9,9,2025-05-18 02:09:00,43.3,20.0,44.8,0.0,59.0,100.0,14.9,100.0,100.0,0.8,1.655,2.08853,0.06149,0
CNC_065,10,10,2025-05-18 02:24:00,41.8,18.2,40.7,0.0,56.6,100.0,14.9,100.0,100.0,0.8182,1.779,2.55049,0.06505,0
CNC_065,11,11,2025-05-18 02:38:00,42.5,16.7,41.9,0.0,61.7,100.0,14.9,100.0,100.0,0.8333,1.743,2.38037,0.05747,0
CNC_065,12,12,2025-05-18 02:52:00,44.4,15.4,51.5,0.0,63.4,100.0,14.9,100.0,100.0,0.8462,1.454,2.10675,0.05486,0
CNC_065,13,13,2025-05-18 03:07:00,45.0,21.4,57.2,0.0,52.0,100.0,14.9,100.0,100.0,0.7857,1.283,1.19883,0.07201,0
CNC_065,14,14,2025-05-18 03:21:00,57.2,26.7,65.7,72.4,42.2,100.0,14.9,100.0,100.0,0.7333,1.029,0.13821,0.08664,0
CNC_065,15,15,2025-05-18 03:36:00,47.5,25.0,75.3,0.0,39.5,100.0,14.9,100.0,100.0,0.75,0.742,-0.56999,0.09076,0
CNC_065,16,16,2025-05-18 03:50:00,47.8,23.5,80.3,0.0,37.2,100.0,14.9,100.0,100.0,0.7647,0.591,-0.97739,0.09419,0
CNC_065,17,17,2025-05-18 04:04:00,47.0,22.2,76.0,0.0,39.0,100.0,14.9,100.0,100.0,0.7778,0.72,-1.41401,0.09148,0
CNC_065,18,18,2025-05-18 04:19:00,46.6,21.1,74.0,0.0,40.4,100.0,14.9,100.0,100.0,0.7895,0.781,-0.81187,0.08941,0
CNC_065,19,19,2025-05-18 04:33:00,47.9,20.0,75.3,0.0,49.0,100.0,14.9,100.0,100.0,0.8,0.741,-0.71161,0.07657,0
CNC_065,20,20,2025-05-18 04:48:00,59.9,19.0,72.4,73.7,60.4,100.0,14.9,100.0,100.0,0.8095,0.829,0.13147,0.05947,0
CNC_065,21,21,2025-05-18 05:02:00,47.7,18.2,64.0,0.0,65.4,100.0,14.9,100.0,100.0,0.8182,1.079,0.77873,0.05191,0
CNC_065,22,22,2025-05-18 05:16:00,45.8,21.7,55.6,0.0,59.0,100.0,14.9,100.0,100.0,0.7826,1.332,1.47036,0.06156,0
CNC_065,23,23,2025-05-18 05:31:00,44.1,20.8,47.3,0.0,59.6,100.0,14.9,100.0,100.0,0.7917,1.582,1.69535,0.06059,0
CNC_065,24,24,2025-05-18 05:45:00,42.4,20.0,38.5,0.0,61.6,100.0,14.9,100.0,100.0,0.8,1.844,2.18322,0.05763,0
CNC_065,25,25,2025-05-18 06:00:00,39.7,19.2,30.0,0.0,55.5,100.0,14.9,100.0,100.0,0.8077,2.1,2.26752,0.06682,0
CNC_065,26,26,2025-05-18 06:14:00,39.7,22.2,30.1,0.0,51.6,100.0,14.9,100.0,100.0,0.7778,2.096,2.1814,0.07259,0
CNC_065,27,27,2025-05-18 06:28:00,37.1,21.4,27.1,0.0,39.4,100.0,14.9,100.0,100.0,0.7857,2.186,1.49476,0.0909,0
CNC_065,28,28,2025-05-18 06:43:00,33.8,20.7,20.6,0.0,27.1,100.0,14.9,100.0,100.0,0.7931,2.381,1.66643,0.10941,0
CNC_065,29,29,2025-05-18 06:57:00,32.4,20.0,15.0,0.0,26.1,100.0,14.9,100.0,100.0,0.8,2.55,0.67663,0.11087,0
CNC_066,5,5,2025-05-18 01:12:00,48.0,50.0,28.1,0.0,65.2,100.0,26.3,100.0,100.0,0.5,2.156,0.62195,0.05225,0
CNC_066,6,6,2025-05-18 01:26:00,53.2,57.1,28.4,28.6,61.0,100.0,26.3,100.0,100.0,0.4286,2.147,0.35715,0.05849,0
CNC_066,7,7,2025-05-18 01:40:00,65.5,62.5,32.4,98.1,60.8,100.0,26.3,100.0,100.0,0.375,2.029,-0.00926,0.05875,0
CNC_066,8,8,2025-05-18 01:55:00,49.2,55.6,29.8,0.0,63.4,100.0,26.3,100.0,100.0,0.4444,2.106,-0.55982,0.05495,0
CNC_066,9,9,2025-05-18 02:09:00,45.2,50.0,16.6,0.0,61.7,100.0,26.3,100.0,100.0,0.5,2.502,-0.94289,0.05742,0
CNC_066,10,10,2025-05-18 02:24:00,43.3,45.5,13.3,0.0,59.4,100.0,26.3,100.0,100.0,0.5455,2.601,-1.16754,0.06084,0
CNC_066,11,11,2025-05-18 02:38:00,44.2,50.0,13.9,0.0,58.9,100.0,26.3,100.0,100.0,0.5,2.584,-1.53049,0.06167,0
CNC_066,12,12,2025-05-18 02:52:00,40.8,46.2,10.7,0.0,45.3,100.0,26.3,100.0,100.0,0.5385,2.68,-1.60039,0.08211,0
CNC_066,13,13,2025-05-18 03:07:00,41.2,42.9,19.3,0.0,40.7,100.0,26.3,100.0,100.0,0.5714,2.42,-1.34055,0.0889,0
CNC_066,14,14,2025-05-18 03:21:00,44.0,40.0,34.8,0.0,42.4,100.0,26.3,100.0,100.0,0.6,1.955,-1.90081,0.0864,0
CNC_066,15,15,2025-05-18 03:36:00,46.6,43.8,43.6,0.0,43.0,100.0,26.3,100.0,100.0,0.5625,1.691,-1.21664,0.08544,0
CNC_066,16,16,2025-05-18 03:50:00,45.0,41.2,32.1,0.0,51.7,100.0,26.3,100.0,100.0,0.5882,2.037,-1.03424,0.07244,0
